[2021-05-13 00:16:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 00:21:26] local.INFO: Recordatorio de turnos por correo (5 dias): 328  en la cola  
[2021-05-13 00:32:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 00:32:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 00:40:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 00:46:45] local.INFO: Recordatorio de turnos por correo (para mañana): 830  en la cola  
[2021-05-13 01:08:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 01:08:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 01:16:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 02:16:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 05:00:09] local.INFO: Reporte de turnos del dia 2021-05-13 para las 06:00:00:21  en la cola  
[2021-05-13 05:40:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 05:56:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 06:00:07] local.INFO: Enviado a nicotutor@outlook.com el reporte de turnos para 2021-05-13  
[2021-05-13 06:00:07] local.INFO: Enviado a sanchezmariaeugenia@hotmail.com el reporte de turnos para 2021-05-13  
[2021-05-13 06:00:09] local.INFO: Enviado a cmininni@sodimac.com.uy el reporte de turnos para 2021-05-13  
[2021-05-13 06:00:10] local.INFO: Enviado a dastella@sodimac.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:00:10] local.INFO: Enviado a dastella@sodimac.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:00:11] local.INFO: Enviado a dabaldi@sodimac.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:00:11] local.INFO: Enviado a davherrera@sodimac.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:00:12] local.INFO: Enviado a jcondori@sodimac.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:00:13] local.INFO: Enviado a jcondori@sodimac.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:00:13] local.INFO: Enviado a lwoltmann@sodimac.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:05:03] local.INFO: Enviado a gbalbi@sodimac.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:05:05] local.INFO: Enviado a danielroda_mp@yahoo.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:05:05] local.INFO: Enviado a serviciotecnico@climaplat.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:05:06] local.INFO: Enviado a lwoltmann@sodimac.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:05:06] local.INFO: Enviado a lwoltmann@sodimac.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:05:09] local.INFO: Enviado a edgardo.salatino@aerolineas.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:05:09] local.INFO: Enviado a martin.rivera@aerolineas.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:05:09] local.INFO: Enviado a walter.lamas@aerolineas.com.ar el reporte de turnos para 2021-05-13  
[2021-05-13 06:40:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 06:48:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 07:08:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 07:32:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 07:40:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 07:48:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 07:56:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 07:56:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 07:56:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 07:56:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 08:00:09] local.INFO: Recordatorio de turnos por sms (para mañana): 157  en la cola  
[2021-05-13 08:08:02] local.INFO: SMS enviado a 1554092197  
[2021-05-13 08:08:14] local.INFO: SMS enviado a +541168560144  
[2021-05-13 08:08:14] local.INFO: SMS enviado a 1173619734  
[2021-05-13 08:08:14] local.INFO: SMS enviado a 1169161881  
[2021-05-13 08:08:15] local.INFO: SMS enviado a 1149379204  
[2021-05-13 08:08:15] local.INFO: SMS enviado a 1565771867  
[2021-05-13 08:08:15] local.INFO: SMS enviado a 1154995996  
[2021-05-13 08:08:15] local.INFO: SMS enviado a 1167563834  
[2021-05-13 08:08:15] local.INFO: SMS enviado a 1153797898  
[2021-05-13 08:08:16] local.INFO: SMS enviado a 1165792826  
[2021-05-13 08:08:16] local.INFO: SMS enviado a +541130057171  
[2021-05-13 08:08:16] local.INFO: SMS enviado a 1130714888  
[2021-05-13 08:08:16] local.INFO: SMS enviado a 1140823095  
[2021-05-13 08:08:16] local.INFO: SMS enviado a 2494308928  
[2021-05-13 08:08:16] local.INFO: SMS enviado a 1565933786  
[2021-05-13 08:08:16] local.INFO: SMS enviado a 1134585152  
[2021-05-13 08:08:17] local.INFO: SMS enviado a 1167227000  
[2021-05-13 08:08:17] local.INFO: SMS enviado a 1557367863  
[2021-05-13 08:08:17] local.INFO: SMS enviado a 1130882000  
[2021-05-13 08:08:17] local.INFO: SMS enviado a 01169610730  
[2021-05-13 08:08:17] local.INFO: SMS enviado a 01162297563  
[2021-05-13 08:08:18] local.INFO: SMS enviado a 1559527640  
[2021-05-13 08:08:18] local.INFO: SMS enviado a 1157368144  
[2021-05-13 08:08:18] local.INFO: SMS enviado a 1557367863  
[2021-05-13 08:08:18] local.INFO: SMS enviado a 1550045675  
[2021-05-13 08:08:18] local.INFO: SMS enviado a 1131752216  
[2021-05-13 08:08:18] local.INFO: SMS enviado a 1163773703  
[2021-05-13 08:08:19] local.INFO: SMS enviado a 1144007384  
[2021-05-13 08:08:19] local.INFO: SMS enviado a 1162644189  
[2021-05-13 08:08:19] local.INFO: SMS enviado a 1155752188  
[2021-05-13 08:08:19] local.INFO: SMS enviado a 1169838004  
[2021-05-13 08:08:19] local.INFO: SMS enviado a 1161846034  
[2021-05-13 08:08:19] local.INFO: SMS enviado a 1131454455  
[2021-05-13 08:08:20] local.INFO: SMS enviado a 1564233306  
[2021-05-13 08:08:20] local.INFO: SMS enviado a 1151141017  
[2021-05-13 08:08:20] local.INFO: SMS enviado a 1567566376  
[2021-05-13 08:08:20] local.INFO: SMS enviado a 1163564124  
[2021-05-13 08:08:20] local.INFO: SMS enviado a 1167500487  
[2021-05-13 08:16:03] local.INFO: SMS enviado a 1557456815  
[2021-05-13 08:16:03] local.INFO: SMS enviado a 1136971208  
[2021-05-13 08:16:04] local.INFO: SMS enviado a 1536006926  
[2021-05-13 08:16:04] local.INFO: SMS enviado a 1167108998  
[2021-05-13 08:16:04] local.INFO: SMS enviado a 1155963086  
[2021-05-13 08:16:04] local.INFO: SMS no enviado, numero incorrecto: 44040031  
[2021-05-13 08:16:04] local.INFO: SMS enviado a 1164477988  
[2021-05-13 08:16:05] local.INFO: SMS enviado a 1168266337  
[2021-05-13 08:16:05] local.INFO: SMS enviado a +541162001041  
[2021-05-13 08:16:05] local.INFO: SMS enviado a 1135971456  
[2021-05-13 08:16:05] local.INFO: SMS enviado a 1161481643  
[2021-05-13 08:16:05] local.INFO: SMS enviado a 154851015  
[2021-05-13 08:16:06] local.INFO: SMS enviado a 1130417819  
[2021-05-13 08:16:06] local.INFO: SMS enviado a +541139143825  
[2021-05-13 08:16:06] local.INFO: SMS enviado a 1136561162  
[2021-05-13 08:16:06] local.INFO: SMS enviado a 1554960118  
[2021-05-13 08:16:07] local.INFO: SMS enviado a 1164654369  
[2021-05-13 08:16:07] local.INFO: SMS enviado a 1161268465  
[2021-05-13 08:16:07] local.INFO: SMS enviado a 1555119122  
[2021-05-13 08:16:07] local.INFO: SMS enviado a 1566485775  
[2021-05-13 08:16:08] local.INFO: SMS enviado a 1164849656  
[2021-05-13 08:16:08] local.INFO: SMS enviado a 1141693768  
[2021-05-13 08:16:08] local.INFO: SMS enviado a 1165468503  
[2021-05-13 08:16:08] local.INFO: SMS enviado a 1136421506  
[2021-05-13 08:16:09] local.INFO: SMS enviado a 2214953317  
[2021-05-13 08:16:09] local.INFO: SMS enviado a 1165958735  
[2021-05-13 08:16:09] local.INFO: SMS enviado a 1553884856  
[2021-05-13 08:16:09] local.INFO: SMS enviado a 1130294835  
[2021-05-13 08:16:10] local.INFO: SMS enviado a 1130472286  
[2021-05-13 08:16:10] local.INFO: SMS enviado a 1155083358  
[2021-05-13 08:16:10] local.INFO: SMS enviado a 1554151906  
[2021-05-13 08:16:10] local.INFO: SMS enviado a 1132472592  
[2021-05-13 08:16:10] local.INFO: SMS enviado a 1562740815  
[2021-05-13 08:16:10] local.INFO: SMS enviado a 1531904545  
[2021-05-13 08:16:11] local.INFO: SMS enviado a 1130771170  
[2021-05-13 08:16:11] local.INFO: SMS enviado a 1130330753  
[2021-05-13 08:16:11] local.INFO: SMS enviado a 1169166823  
[2021-05-13 08:16:11] local.INFO: SMS enviado a 1140229441  
[2021-05-13 08:16:11] local.INFO: SMS enviado a 1165271941  
[2021-05-13 08:16:11] local.INFO: SMS enviado a 1131623681  
[2021-05-13 08:16:12] local.INFO: SMS enviado a 1165072817  
[2021-05-13 08:16:12] local.INFO: SMS enviado a 1131737024  
[2021-05-13 08:16:12] local.INFO: SMS enviado a 1132900184  
[2021-05-13 08:16:12] local.INFO: SMS enviado a 1140812046  
[2021-05-13 08:16:13] local.INFO: SMS enviado a 1130385069  
[2021-05-13 08:16:13] local.INFO: SMS enviado a 1169794310  
[2021-05-13 08:16:13] local.INFO: SMS enviado a 1130613364  
[2021-05-13 08:16:13] local.INFO: SMS enviado a 1121734333  
[2021-05-13 08:16:14] local.INFO: SMS enviado a 1167301313  
[2021-05-13 08:16:14] local.INFO: SMS enviado a 1540846807  
[2021-05-13 08:16:14] local.INFO: SMS no enviado, numero incorrecto: 41921295  
[2021-05-13 08:16:14] local.INFO: SMS enviado a 1534297390  
[2021-05-13 08:16:14] local.INFO: SMS enviado a 1559802822  
[2021-05-13 08:16:14] local.INFO: SMS enviado a +541163695593  
[2021-05-13 08:16:14] local.INFO: SMS enviado a 1158376046  
[2021-05-13 08:16:15] local.INFO: SMS enviado a +541150057486  
[2021-05-13 08:16:15] local.INFO: SMS enviado a 1527483027  
[2021-05-13 08:16:15] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 08:16:15] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 08:24:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 08:24:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 08:24:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 08:24:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 08:24:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 08:32:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 08:32:10] local.INFO: cancelo turno 2278-1376771 desde smsfacil por curl   
[2021-05-13 08:40:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 08:40:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 08:56:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 09:01:41] local.INFO: PAGO POR MERCADO PAGO PARA 2774 approved accredited  
[2021-05-13 09:08:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 09:28:58] local.INFO: PAGO POR MERCADO PAGO PARA 2774 rejected cc_rejected_other_reason  
[2021-05-13 09:32:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 09:40:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 09:40:03] local.INFO: SMS no enviado, numero incorrecto: 41303318  
[2021-05-13 09:48:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 09:48:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 09:56:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 09:56:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 10:08:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 10:08:03] local.INFO: SMS enviado a 1162485380  
[2021-05-13 10:08:03] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 10:16:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 10:24:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 10:30:34] local.INFO: PAGO POR MERCADO PAGO PARA 2774 rejected cc_rejected_other_reason  
[2021-05-13 10:32:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 10:32:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 10:32:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 10:32:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 10:32:02] local.INFO: SMS no enviado, numero incorrecto: 41303318  
[2021-05-13 10:34:01] local.INFO: PAGO POR MERCADO PAGO PARA 2774    
[2021-05-13 10:35:35] local.INFO: PAGO POR MERCADO PAGO PARA 2774    
[2021-05-13 10:39:52] local.INFO: PAGO POR MERCADO PAGO PARA 2774    
[2021-05-13 10:40:04] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 10:40:04] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 10:40:04] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 10:40:04] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 10:44:33] local.INFO: PAGO POR MERCADO PAGO PARA 2774 approved accredited  
[2021-05-13 10:48:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 10:48:03] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 10:48:03] local.INFO: SMS no enviado, numero incorrecto: 41303318  
[2021-05-13 10:48:03] local.INFO: SMS no enviado, numero incorrecto: 41303318  
[2021-05-13 10:56:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 10:56:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 11:00:04] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 11:08:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 11:16:03] local.INFO: SMS enviado a 1162485380  
[2021-05-13 11:16:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 11:24:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 11:24:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 11:32:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 11:40:05] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 11:40:06] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 11:40:06] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 11:48:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 11:56:03] local.INFO: SMS enviado a 2994494000  
[2021-05-13 11:56:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 12:00:04] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 12:08:07] local.INFO: SMS enviado a 1162485380  
[2021-05-13 12:16:02] local.INFO: SMS enviado a 1162485380  
[2021-05-13 12:16:02] local.INFO: SMS no enviado, numero incorrecto: 41303318  
[2021-05-13 12:16:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 12:16:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 12:24:03] local.INFO: SMS enviado a 1162485380  
[2021-05-13 12:24:03] local.INFO: SMS enviado a 1162485380  
[2021-05-13 12:24:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 12:24:03] local.INFO: SMS enviado a 2994494000  
[2021-05-13 12:24:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 12:32:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 12:32:02] local.INFO: SMS no enviado, numero incorrecto: 41303318  
[2021-05-13 12:48:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 12:48:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 12:48:02] local.INFO: SMS no enviado, numero incorrecto: 41303318  
[2021-05-13 12:48:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 12:48:03] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 12:56:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 12:56:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 13:00:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 13:08:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 13:08:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 13:08:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 13:08:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 13:08:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 13:16:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 13:16:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 13:32:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 13:32:02] local.INFO: SMS no enviado, numero incorrecto: 41303318  
[2021-05-13 13:32:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 13:38:20] local.INFO: PAGO POR MERCADO PAGO PARA 2774 approved accredited  
[2021-05-13 13:56:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 14:08:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 14:08:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 14:16:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 14:24:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 14:24:02] local.INFO: SMS no enviado, numero incorrecto:   
[2021-05-13 14:24:58] local.INFO: PAGO POR MERCADO PAGO PARA 2774 rejected cc_rejected_insufficient_amount  
[2021-05-13 14:32:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 14:40:04] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 14:40:04] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 14:40:04] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 14:48:02] local.INFO: SMS no enviado, numero incorrecto: 44805236  
[2021-05-13 14:54:10] local.INFO: PAGO POR MERCADO PAGO PARA 2774 rejected cc_rejected_insufficient_amount  
[2021-05-13 14:56:02] local.INFO: SMS enviado a 2994494000  
[2021-05-13 15:00:03] local.INFO: SMS no enviado, numero incorrecto:   
